protocol,training_scope,model,seed,subject,train_sessions,test_session,acc,bacc,f1,auc,nll,brier,ece,n_train,n_val,n_test,checkpoint_path,source_run_id
single_source_directed_pair,single_source,eegnet,4,sub-016,ses-02,ses-03,0.53,0.53,0.529247,0.5847,0.678992,0.486163,0.050552,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-016_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-016,ses-03,ses-01,0.52,0.52,0.519568,0.5805,0.685825,0.492234,0.079733,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-016_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-016,ses-03,ses-02,0.49,0.49,0.489183,0.5366,0.690815,0.498033,0.09031,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-016_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-017,ses-01,ses-02,0.645,0.645,0.643923,0.6836,0.91964,0.53949,0.218433,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-017_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-017,ses-01,ses-03,0.625,0.625,0.614505,0.7,1.644716,0.627145,0.293423,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-017_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-017,ses-02,ses-01,0.745,0.745,0.744483,0.8134,0.644583,0.357754,0.078174,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-017_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-017,ses-02,ses-03,0.73,0.73,0.725359,0.8354,0.764614,0.417698,0.168205,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-017_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-017,ses-03,ses-01,0.64,0.64,0.635591,0.7019,0.789644,0.465989,0.137307,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-017_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-017,ses-03,ses-02,0.67,0.67,0.666667,0.736,0.612114,0.424794,0.105806,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-017_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-018,ses-01,ses-02,0.68,0.68,0.666667,0.7874,0.59931,0.411561,0.078396,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-018_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-018,ses-01,ses-03,0.605,0.605,0.579776,0.6434,0.681692,0.485259,0.054848,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-018_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-018,ses-02,ses-01,0.675,0.675,0.674601,0.7229,0.891722,0.484775,0.176427,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-018_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-018,ses-02,ses-03,0.68,0.68,0.679198,0.7026,0.758406,0.471678,0.127402,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-018_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-018,ses-03,ses-01,0.65,0.65,0.643983,0.72445,1.073297,0.494523,0.189451,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-018_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-018,ses-03,ses-02,0.68,0.68,0.679487,0.7586,0.623099,0.41381,0.072033,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-018_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-019,ses-01,ses-02,0.435,0.435,0.434873,0.4509,0.70344,0.510257,0.102462,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-019_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-019,ses-01,ses-03,0.47,0.47,0.469788,0.4823,0.698954,0.505767,0.06604,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-019_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-019,ses-02,ses-01,0.515,0.515,0.513528,0.5658,1.044471,0.66587,0.290871,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-019_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-019,ses-02,ses-03,0.79,0.79,0.789474,0.8592,0.51887,0.317133,0.09534,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-019_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-019,ses-03,ses-01,0.595,0.595,0.594909,0.598,1.28723,0.647469,0.279927,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-019_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-019,ses-03,ses-02,0.695,0.695,0.693706,0.79755,0.811885,0.444431,0.195696,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-019_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-020,ses-01,ses-02,0.75,0.75,0.74839,0.804,1.019086,0.415572,0.180818,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-020_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-020,ses-01,ses-03,0.62,0.62,0.619848,0.6803,1.067366,0.594276,0.25557,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-020_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-020,ses-02,ses-01,0.7,0.7,0.69697,0.75185,2.540457,0.529298,0.239767,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-020_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-020,ses-02,ses-03,0.55,0.55,0.549955,0.607,1.09437,0.647099,0.288483,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-020_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-020,ses-03,ses-01,0.465,0.465,0.461106,0.4573,2.840949,0.935801,0.458145,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-020_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-020,ses-03,ses-02,0.475,0.475,0.474987,0.4497,2.670971,0.883366,0.420313,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-020_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-021,ses-01,ses-02,0.725,0.725,0.724993,0.7701,1.405672,0.493345,0.231708,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-021_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-021,ses-01,ses-03,0.765,0.765,0.764712,0.8056,1.578835,0.420309,0.189401,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-021_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-021,ses-02,ses-01,0.805,0.805,0.804878,0.8741,0.604602,0.304269,0.120807,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-021_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-021,ses-02,ses-03,0.785,0.785,0.784564,0.8519,0.975113,0.365218,0.16092,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-021_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-021,ses-03,ses-01,0.56,0.56,0.519598,0.6103,0.751912,0.536268,0.13977,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-021_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-021,ses-03,ses-02,0.555,0.555,0.545443,0.5374,0.792714,0.569591,0.165119,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-021_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-022,ses-01,ses-02,0.475,0.475,0.456395,0.502,1.903165,0.848039,0.398836,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-022_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-022,ses-01,ses-03,0.54,0.54,0.539954,0.5532,1.295579,0.625278,0.226102,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-022_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-022,ses-02,ses-01,0.51,0.51,0.509951,0.5319,0.693535,0.500285,0.078478,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-022_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-022,ses-02,ses-03,0.59,0.59,0.588972,0.5775,0.687832,0.494673,0.075911,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-022_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-022,ses-03,ses-01,0.595,0.595,0.592053,0.6145,1.215555,0.61845,0.266672,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-022_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-022,ses-03,ses-02,0.625,0.625,0.623409,0.6568,0.977455,0.558049,0.210912,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-022_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-023,ses-02,ses-03,0.89,0.89,0.889824,0.95,0.385892,0.185393,0.076453,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-023_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-023,ses-03,ses-02,0.715,0.715,0.714135,0.77785,1.506287,0.475171,0.239677,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-023_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-025,ses-01,ses-02,0.87,0.87,0.869674,0.9302,0.349904,0.214236,0.058602,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-025_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-025,ses-01,ses-03,0.775,0.775,0.772492,0.863,0.534237,0.317277,0.062352,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-025_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-025,ses-02,ses-01,0.855,0.855,0.854996,0.9257,0.350692,0.20603,0.061249,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-025_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-025,ses-02,ses-03,0.83,0.83,0.829728,0.9031,0.433649,0.239035,0.079055,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-025_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-025,ses-03,ses-01,0.77,0.77,0.769793,0.8506,0.477072,0.310226,0.062956,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-025_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-025,ses-03,ses-02,0.89,0.89,0.889724,0.9521,0.320368,0.18845,0.090871,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-025_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-026,ses-02,ses-03,0.89,0.89,0.889901,0.9527,0.284597,0.150156,0.043867,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-026_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-026,ses-03,ses-02,0.765,0.765,0.76127,0.87725,1.211452,0.419195,0.193969,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-026_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-027,ses-01,ses-02,0.56,0.56,0.551204,0.63,1.823408,0.738099,0.351035,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-027_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-027,ses-01,ses-03,0.705,0.705,0.703748,0.7552,1.007954,0.45802,0.178829,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-027_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-027,ses-02,ses-01,0.685,0.685,0.678235,0.792,0.590853,0.401322,0.070791,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-027_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-027,ses-02,ses-03,0.735,0.735,0.733876,0.789,0.585134,0.383942,0.090193,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-027_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-027,ses-03,ses-01,0.715,0.715,0.712926,0.7801,1.654027,0.458397,0.20644,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-027_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-027,ses-03,ses-02,0.585,0.585,0.583239,0.5991,3.568971,0.755874,0.36748,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-027_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-028,ses-01,ses-02,0.735,0.735,0.733876,0.75995,1.842179,0.494217,0.229513,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-028_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-028,ses-01,ses-03,0.545,0.545,0.510634,0.5391,1.702275,0.752455,0.329579,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-028_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-028,ses-02,ses-01,0.845,0.845,0.843872,0.9187,0.411205,0.217938,0.078225,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-028_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-028,ses-02,ses-03,0.52,0.52,0.507389,0.5282,1.197919,0.6987,0.284425,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-028_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-028,ses-03,ses-01,0.615,0.615,0.612198,0.6675,1.636524,0.657079,0.318093,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-028_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-028,ses-03,ses-02,0.57,0.57,0.555601,0.59845,4.271425,0.780621,0.381695,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-028_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-029,ses-01,ses-02,0.42,0.42,0.411526,0.3996,3.777092,1.048522,0.525199,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-029_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-029,ses-01,ses-03,0.345,0.345,0.313255,0.2972,1.986584,0.985815,0.488395,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-029_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-029,ses-02,ses-01,0.33,0.33,0.314578,0.3021,0.995722,0.738099,0.354081,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-029_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-029,ses-02,ses-03,0.95,0.95,0.949955,0.9883,0.181062,0.097104,0.074311,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-029_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-029,ses-03,ses-01,0.34,0.34,0.331916,0.3259,1.215427,0.824234,0.400799,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-029_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-029,ses-03,ses-02,0.86,0.86,0.859944,0.9337,0.403105,0.208711,0.081808,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-029_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-030,ses-01,ses-02,0.78,0.78,0.770833,0.9481,0.687372,0.494225,0.276123,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-030_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-030,ses-01,ses-03,0.795,0.795,0.787735,0.9357,0.686375,0.493229,0.290417,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-030_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-030,ses-02,ses-01,0.925,0.925,0.924953,0.96875,0.336104,0.124448,0.049908,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-030_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-030,ses-02,ses-03,0.88,0.88,0.879988,0.9533,0.282676,0.170434,0.01674,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-030_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-030,ses-03,ses-01,0.645,0.645,0.644778,0.6963,1.825795,0.622115,0.302811,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-030_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-030,ses-03,ses-02,0.645,0.645,0.635065,0.7681,1.320342,0.590443,0.277446,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-030_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-031,ses-01,ses-02,0.605,0.605,0.567349,0.7244,1.89144,0.686446,0.33235,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-031_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-031,ses-01,ses-03,0.555,0.555,0.528988,0.6383,3.376849,0.842088,0.414655,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-031_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-031,ses-02,ses-01,0.745,0.745,0.744687,0.8139,0.571465,0.362402,0.100961,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-031_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-031,ses-02,ses-03,0.755,0.755,0.750452,0.8043,1.054649,0.400738,0.174289,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-031_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-031,ses-03,ses-01,0.675,0.675,0.674341,0.775,0.603149,0.401879,0.10617,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-031_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-031,ses-03,ses-02,0.775,0.775,0.774543,0.8522,0.477897,0.30968,0.069968,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-031_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-032,ses-01,ses-03,0.58,0.58,0.577295,0.6126,0.685541,0.492096,0.070272,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-032_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-032,ses-03,ses-01,0.545,0.545,0.542426,0.5503,0.958505,0.592223,0.188775,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-032_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-033,ses-01,ses-02,0.945,0.945,0.944999,0.9814,0.185836,0.083212,0.031006,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-033_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-033,ses-01,ses-03,0.92,0.92,0.919992,0.9702,0.255211,0.127876,0.044958,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-033_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-033,ses-02,ses-01,0.905,0.905,0.904883,0.9719,0.3161,0.161872,0.069923,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-033_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-033,ses-02,ses-03,0.92,0.92,0.919928,0.9761,0.255727,0.128486,0.052163,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-033_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-033,ses-03,ses-01,0.88,0.88,0.879892,0.9398,0.38,0.187683,0.074375,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-033_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-033,ses-03,ses-02,0.94,0.94,0.939994,0.9765,0.206441,0.100023,0.02919,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-033_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-034,ses-01,ses-02,0.88,0.88,0.879892,0.9293,0.365419,0.201548,0.068596,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-034_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-034,ses-01,ses-03,0.725,0.725,0.708925,0.8118,0.733711,0.443328,0.157078,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-034_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-034,ses-02,ses-01,0.605,0.605,0.603801,0.6413,2.021329,0.664966,0.308247,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-034_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-034,ses-02,ses-03,0.875,0.875,0.873607,0.9775,0.377258,0.210518,0.091484,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-034_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-034,ses-03,ses-01,0.665,0.665,0.66432,0.71505,1.624574,0.586373,0.283501,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-034_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-034,ses-03,ses-02,0.925,0.925,0.924998,0.9715,0.294691,0.126115,0.058508,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-034_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-035,ses-01,ses-02,0.925,0.925,0.924953,0.9847,0.176797,0.114408,0.04214,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-035_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-035,ses-01,ses-03,0.915,0.915,0.914828,0.9563,0.448391,0.150664,0.062884,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-035_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-035,ses-02,ses-01,0.95,0.95,0.95,0.9889,0.13413,0.076467,0.028665,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-035_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-035,ses-02,ses-03,0.89,0.89,0.889956,0.9662,0.337202,0.13556,0.04827,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-035_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-035,ses-03,ses-01,0.955,0.955,0.95499,0.9779,0.211053,0.085096,0.042229,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-035_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-035,ses-03,ses-02,0.935,0.935,0.934998,0.98,0.205937,0.11011,0.036961,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-035_ses-03-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-036,ses-01,ses-02,0.94,0.94,0.939994,0.9903,0.158759,0.086227,0.064155,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-036_ses-01-to-ses-02_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-036,ses-01,ses-03,0.98,0.98,0.98,0.9983,0.110927,0.046115,0.068339,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-036_ses-01-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-036,ses-02,ses-01,0.885,0.885,0.884997,0.9039,0.519562,0.211002,0.079665,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-036_ses-02-to-ses-01_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-036,ses-02,ses-03,0.99,0.99,0.99,0.9958,0.066576,0.025049,0.032179,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-036_ses-02-to-ses-03_seed4.pt,session_model_compare_v1
single_source_directed_pair,single_source,eegnet,4,sub-036,ses-03,ses-01,0.855,0.855,0.854996,0.8742,1.04163,0.253812,0.099911,160,40,200,checkpoints/session_model_compare_v1/eegnet/cross_sub-036_ses-03-to-ses-01_seed4.pt,session_model_compare_v1
