model,protocol,subject,session,train_session,test_session,seed,fold,n_train,n_val,n_test,best_epoch,accuracy,balanced_accuracy,macro_f1,auc,nll,brier,ece
fbcnet,cross_session,sub-005,,ses-05,ses-04,1,,71,18,99,9,0.444444,0.447551,0.388271,0.423673,0.783334,0.584394,0.240368
fbcnet,cross_session,sub-006,,ses-01,ses-02,1,,74,19,94,39,0.478723,0.484601,0.439045,0.442029,1.652298,0.858574,0.409080
fbcnet,cross_session,sub-006,,ses-01,ses-03,1,,74,19,95,39,0.463158,0.467642,0.347475,0.611259,1.138326,0.736944,0.374235
fbcnet,cross_session,sub-006,,ses-01,ses-04,1,,74,19,92,39,0.510870,0.501418,0.389651,0.604728,1.084264,0.668513,0.294858
fbcnet,cross_session,sub-006,,ses-01,ses-05,1,,74,19,95,39,0.547368,0.540594,0.521719,0.495120,1.138006,0.680960,0.269394
fbcnet,cross_session,sub-006,,ses-02,ses-01,1,,75,19,93,1,0.494624,0.502083,0.470118,0.476852,0.916822,0.658474,0.223537
fbcnet,cross_session,sub-006,,ses-02,ses-03,1,,75,19,95,1,0.547368,0.545434,0.530514,0.523936,0.767749,0.552729,0.196039
fbcnet,cross_session,sub-006,,ses-02,ses-04,1,,75,19,92,1,0.500000,0.498345,0.496190,0.583452,0.809632,0.591841,0.264145
fbcnet,cross_session,sub-006,,ses-02,ses-05,1,,75,19,95,1,0.526316,0.518855,0.494023,0.484028,0.878169,0.616710,0.229311
fbcnet,cross_session,sub-006,,ses-03,ses-01,1,,76,19,93,55,0.537634,0.538194,0.537634,0.570833,0.799979,0.559715,0.165165
fbcnet,cross_session,sub-006,,ses-03,ses-02,1,,76,19,94,55,0.404255,0.405797,0.401818,0.455616,0.913594,0.651667,0.293556
fbcnet,cross_session,sub-006,,ses-03,ses-04,1,,76,19,92,55,0.532609,0.526478,0.488559,0.578251,0.934867,0.616686,0.273779
fbcnet,cross_session,sub-006,,ses-03,ses-05,1,,76,19,95,55,0.431579,0.439663,0.396186,0.449423,1.030241,0.693619,0.296833
fbcnet,cross_session,sub-006,,ses-04,ses-01,1,,73,19,93,99,0.494624,0.481250,0.379912,0.529630,2.590500,0.918596,0.476282
fbcnet,cross_session,sub-006,,ses-04,ses-02,1,,73,19,94,99,0.489362,0.495471,0.447059,0.546196,3.213054,0.985387,0.496066
fbcnet,cross_session,sub-006,,ses-04,ses-03,1,,73,19,95,99,0.494737,0.500000,0.330986,0.583333,7.533649,1.010179,0.505136
fbcnet,cross_session,sub-006,,ses-04,ses-05,1,,73,19,95,99,0.505263,0.497116,0.465205,0.506211,2.030243,0.882865,0.429274
fbcnet,cross_session,sub-006,,ses-05,ses-01,1,,76,19,93,41,0.462366,0.464583,0.460807,0.472222,0.852099,0.591791,0.187222
fbcnet,cross_session,sub-006,,ses-05,ses-02,1,,76,19,94,41,0.521277,0.511322,0.378946,0.584239,0.894107,0.627506,0.267268
fbcnet,cross_session,sub-006,,ses-05,ses-03,1,,76,19,95,41,0.421053,0.424424,0.356923,0.443706,0.861876,0.630358,0.268511
fbcnet,cross_session,sub-006,,ses-05,ses-04,1,,76,19,92,41,0.565217,0.564066,0.563360,0.617021,0.773069,0.553377,0.219449
fbcnet,cross_session,sub-007,,ses-01,ses-02,1,,80,20,100,2,0.460000,0.460000,0.459135,0.503200,0.720619,0.529648,0.183509
fbcnet,cross_session,sub-007,,ses-01,ses-03,1,,80,20,96,2,0.614583,0.614583,0.604938,0.641059,0.673597,0.478487,0.143528
fbcnet,cross_session,sub-007,,ses-01,ses-04,1,,80,20,92,2,0.521739,0.521739,0.492732,0.488185,0.809271,0.590706,0.181352
fbcnet,cross_session,sub-007,,ses-01,ses-05,1,,80,20,100,2,0.530000,0.530000,0.526162,0.543200,0.719987,0.521099,0.086259
fbcnet,cross_session,sub-007,,ses-02,ses-01,1,,80,20,100,10,0.500000,0.500000,0.479167,0.526800,0.730190,0.534984,0.144468
fbcnet,cross_session,sub-007,,ses-02,ses-03,1,,80,20,96,10,0.489583,0.489583,0.489528,0.528646,0.847978,0.595233,0.217729
fbcnet,cross_session,sub-007,,ses-02,ses-04,1,,80,20,92,10,0.543478,0.543478,0.541528,0.563800,0.768699,0.557061,0.186152
fbcnet,cross_session,sub-007,,ses-02,ses-05,1,,80,20,100,10,0.550000,0.550000,0.549955,0.580000,0.704349,0.506166,0.098150
fbcnet,cross_session,sub-007,,ses-03,ses-01,1,,76,20,100,6,0.550000,0.550000,0.435737,0.642800,0.750898,0.548161,0.178627
fbcnet,cross_session,sub-007,,ses-03,ses-02,1,,76,20,100,6,0.540000,0.540000,0.471507,0.546400,0.801569,0.582329,0.210946
fbcnet,cross_session,sub-007,,ses-03,ses-04,1,,76,20,92,6,0.521739,0.521739,0.519696,0.522212,0.724315,0.527671,0.114205
fbcnet,cross_session,sub-007,,ses-03,ses-05,1,,76,20,100,6,0.550000,0.550000,0.502157,0.567600,0.719648,0.523082,0.118039
fbcnet,cross_session,sub-007,,ses-04,ses-01,1,,73,19,100,1,0.560000,0.560000,0.559295,0.565200,0.691946,0.498810,0.097304
fbcnet,cross_session,sub-007,,ses-04,ses-02,1,,73,19,100,1,0.570000,0.570000,0.524284,0.548000,0.756283,0.538065,0.148221
fbcnet,cross_session,sub-007,,ses-04,ses-03,1,,73,19,96,1,0.489583,0.489583,0.482793,0.548177,0.744269,0.532156,0.138058
fbcnet,cross_session,sub-007,,ses-04,ses-05,1,,73,19,100,1,0.590000,0.590000,0.587981,0.571200,0.704190,0.508091,0.111673
fbcnet,cross_session,sub-007,,ses-05,ses-01,1,,80,20,100,1,0.570000,0.570000,0.562608,0.629200,0.673473,0.480257,0.042424
fbcnet,cross_session,sub-007,,ses-05,ses-02,1,,80,20,100,1,0.550000,0.550000,0.533147,0.568000,0.711771,0.513443,0.087032
fbcnet,cross_session,sub-007,,ses-05,ses-03,1,,80,20,96,1,0.552083,0.552083,0.537583,0.582031,0.715128,0.513005,0.098368
fbcnet,cross_session,sub-007,,ses-05,ses-04,1,,80,20,92,1,0.554348,0.554348,0.524638,0.599716,0.709841,0.509493,0.137339
fbcnet,cross_session,sub-008,,ses-01,ses-02,1,,80,20,94,13,0.500000,0.500000,0.333333,0.435491,5.259424,0.999314,0.499650
fbcnet,cross_session,sub-008,,ses-01,ses-03,1,,80,20,89,13,0.494382,0.500000,0.330827,0.554545,4.612673,1.009721,0.504992
fbcnet,cross_session,sub-008,,ses-01,ses-04,1,,80,20,96,13,0.500000,0.500000,0.350986,0.503038,1.155360,0.723146,0.332751
fbcnet,cross_session,sub-008,,ses-01,ses-05,1,,80,20,100,13,0.500000,0.500000,0.333333,0.488400,1.426177,0.846171,0.414232
fbcnet,cross_session,sub-008,,ses-02,ses-01,1,,75,19,100,8,0.510000,0.510000,0.422102,0.561600,0.703932,0.510084,0.085039
fbcnet,cross_session,sub-008,,ses-02,ses-03,1,,75,19,89,8,0.561798,0.562121,0.561576,0.578788,0.695387,0.501966,0.073496
fbcnet,cross_session,sub-008,,ses-02,ses-04,1,,75,19,96,8,0.489583,0.489583,0.468775,0.490017,0.736764,0.538445,0.108550
fbcnet,cross_session,sub-008,,ses-02,ses-05,1,,75,19,100,8,0.550000,0.550000,0.459070,0.459200,0.719411,0.524820,0.125380
fbcnet,cross_session,sub-008,,ses-03,ses-01,1,,71,18,100,43,0.500000,0.500000,0.333333,0.512000,1.077602,0.739557,0.341086
fbcnet,cross_session,sub-008,,ses-03,ses-02,1,,71,18,94,43,0.531915,0.531915,0.526557,0.560887,0.828841,0.559242,0.151489
fbcnet,cross_session,sub-008,,ses-03,ses-04,1,,71,18,96,43,0.500000,0.500000,0.381643,0.449219,0.901510,0.657719,0.264331
fbcnet,cross_session,sub-008,,ses-03,ses-05,1,,71,18,100,43,0.540000,0.540000,0.479873,0.457600,0.758943,0.557596,0.154218
fbcnet,cross_session,sub-008,,ses-04,ses-01,1,,76,20,100,3,0.470000,0.470000,0.467390,0.428000,0.757581,0.559831,0.133500
fbcnet,cross_session,sub-008,,ses-04,ses-02,1,,76,20,94,3,0.478723,0.478723,0.340776,0.553644,0.871348,0.643034,0.281128
fbcnet,cross_session,sub-008,,ses-04,ses-03,1,,76,20,89,3,0.539326,0.535859,0.488721,0.539899,0.731324,0.534076,0.131674
fbcnet,cross_session,sub-008,,ses-04,ses-05,1,,76,20,100,3,0.480000,0.480000,0.466338,0.447600,0.745299,0.547892,0.119271
fbcnet,cross_session,sub-008,,ses-05,ses-01,1,,80,20,100,2,0.460000,0.460000,0.414062,0.425600,0.771737,0.571753,0.198024
fbcnet,cross_session,sub-008,,ses-05,ses-02,1,,80,20,94,2,0.521277,0.521277,0.484837,0.497057,0.898364,0.634359,0.239910
fbcnet,cross_session,sub-008,,ses-05,ses-03,1,,80,20,89,2,0.505618,0.500758,0.388125,0.509596,0.811213,0.594089,0.195675
fbcnet,cross_session,sub-008,,ses-05,ses-04,1,,80,20,96,2,0.395833,0.395833,0.394783,0.397569,0.768336,0.570299,0.195111
fbcnet,cross_session,sub-009,,ses-01,ses-02,1,,78,20,100,14,0.490000,0.490000,0.328859,0.384000,0.907586,0.667396,0.284760
fbcnet,cross_session,sub-009,,ses-01,ses-03,1,,78,20,100,14,0.510000,0.510000,0.441595,0.559200,0.760058,0.552163,0.157513
fbcnet,cross_session,sub-009,,ses-01,ses-04,1,,78,20,96,14,0.520833,0.509565,0.476281,0.447391,0.826026,0.585308,0.172081
fbcnet,cross_session,sub-009,,ses-01,ses-05,1,,78,20,99,14,0.474747,0.470612,0.366010,0.565306,0.842005,0.613288,0.256078
fbcnet,cross_session,sub-009,,ses-02,ses-01,1,,80,20,98,14,0.510204,0.500000,0.337838,0.531667,1.739299,0.821971,0.404382
fbcnet,cross_session,sub-009,,ses-02,ses-03,1,,80,20,100,14,0.520000,0.520000,0.448529,0.398800,1.638548,0.853664,0.420267
fbcnet,cross_session,sub-009,,ses-02,ses-04,1,,80,20,96,14,0.531250,0.533478,0.530792,0.544130,1.408758,0.661239,0.247683
fbcnet,cross_session,sub-009,,ses-02,ses-05,1,,80,20,99,14,0.494949,0.500000,0.331081,0.472245,1.403231,0.849510,0.417653
fbcnet,cross_session,sub-009,,ses-03,ses-01,1,,80,20,98,54,0.510204,0.500000,0.337838,0.597083,1.603013,0.864935,0.434112
fbcnet,cross_session,sub-009,,ses-03,ses-02,1,,80,20,100,54,0.410000,0.410000,0.363607,0.412800,0.941972,0.696008,0.303294
fbcnet,cross_session,sub-009,,ses-03,ses-04,1,,80,20,96,54,0.541667,0.540000,0.539869,0.498696,0.917738,0.609498,0.218815
fbcnet,cross_session,sub-009,,ses-03,ses-05,1,,80,20,99,54,0.474747,0.479184,0.352616,0.445306,1.282519,0.758237,0.337920
fbcnet,cross_session,sub-009,,ses-04,ses-01,1,,76,20,98,25,0.479592,0.474583,0.443368,0.505833,0.734459,0.538869,0.169716
fbcnet,cross_session,sub-009,,ses-04,ses-02,1,,76,20,100,25,0.490000,0.490000,0.466471,0.492000,0.756623,0.555708,0.167865
fbcnet,cross_session,sub-009,,ses-04,ses-03,1,,76,20,100,25,0.470000,0.470000,0.434667,0.451200,0.777020,0.570883,0.142838
fbcnet,cross_session,sub-009,,ses-04,ses-05,1,,76,20,99,25,0.454545,0.451429,0.395249,0.433061,0.777781,0.577634,0.183790
fbcnet,cross_session,sub-009,,ses-05,ses-01,1,,79,20,98,4,0.520408,0.510833,0.377147,0.554583,1.392567,0.840486,0.415207
fbcnet,cross_session,sub-009,,ses-05,ses-02,1,,79,20,100,4,0.500000,0.500000,0.333333,0.410800,2.843638,0.992248,0.495685
fbcnet,cross_session,sub-009,,ses-05,ses-03,1,,79,20,100,4,0.500000,0.500000,0.333333,0.476400,3.613348,0.998314,0.499129
fbcnet,cross_session,sub-009,,ses-05,ses-04,1,,79,20,96,4,0.520833,0.500870,0.361111,0.513913,2.381037,0.894581,0.446575
fbcnet,cross_session,sub-010,,ses-01,ses-02,1,,71,18,94,9,0.510638,0.510638,0.507068,0.483929,2.290688,0.857780,0.427621
fbcnet,cross_session,sub-010,,ses-01,ses-03,1,,71,18,100,9,0.500000,0.500000,0.333333,0.509200,1.933223,0.846615,0.416640
fbcnet,cross_session,sub-010,,ses-01,ses-04,1,,71,18,100,9,0.500000,0.500000,0.333333,0.512000,1.298382,0.810723,0.399740
fbcnet,cross_session,sub-010,,ses-01,ses-05,1,,71,18,97,9,0.484536,0.483418,0.477821,0.517857,2.055241,0.751802,0.354901
fbcnet,cross_session,sub-010,,ses-02,ses-01,1,,75,19,89,57,0.505618,0.489130,0.335821,0.541456,1.196542,0.787987,0.376396
fbcnet,cross_session,sub-010,,ses-02,ses-03,1,,75,19,100,57,0.530000,0.530000,0.435028,0.641200,0.942438,0.651835,0.285399
fbcnet,cross_session,sub-010,,ses-02,ses-04,1,,75,19,100,57,0.490000,0.490000,0.328859,0.574800,1.212568,0.800688,0.411888
fbcnet,cross_session,sub-010,,ses-02,ses-05,1,,75,19,97,57,0.525773,0.530400,0.409788,0.546344,1.171803,0.761664,0.386142
fbcnet,cross_session,sub-010,,ses-03,ses-01,1,,80,20,89,8,0.528090,0.522245,0.510220,0.496461,0.766802,0.561082,0.165081
fbcnet,cross_session,sub-010,,ses-03,ses-02,1,,80,20,94,8,0.521277,0.521277,0.508768,0.584880,0.757538,0.531153,0.151506
fbcnet,cross_session,sub-010,,ses-03,ses-04,1,,80,20,100,8,0.540000,0.540000,0.429563,0.500000,0.901000,0.650022,0.298768
fbcnet,cross_session,sub-010,,ses-03,ses-05,1,,80,20,97,8,0.546392,0.545068,0.538095,0.556122,0.924781,0.539805,0.138435
fbcnet,cross_session,sub-010,,ses-04,ses-01,1,,80,20,89,3,0.573034,0.559656,0.483822,0.495956,0.762870,0.558021,0.206604
fbcnet,cross_session,sub-010,,ses-04,ses-02,1,,80,20,94,3,0.500000,0.500000,0.351343,0.605704,1.083949,0.741305,0.357258
fbcnet,cross_session,sub-010,,ses-04,ses-03,1,,80,20,100,3,0.490000,0.490000,0.489949,0.538000,0.722618,0.524927,0.139896
fbcnet,cross_session,sub-010,,ses-04,ses-05,1,,80,20,97,3,0.546392,0.544218,0.524086,0.551871,0.830519,0.546257,0.122307
fbcnet,cross_session,sub-010,,ses-05,ses-01,1,,77,20,89,17,0.516854,0.500000,0.340741,0.518706,1.152913,0.777611,0.373779
fbcnet,cross_session,sub-010,,ses-05,ses-02,1,,77,20,94,17,0.531915,0.531915,0.440476,0.540516,0.737208,0.539384,0.127451
fbcnet,cross_session,sub-010,,ses-05,ses-03,1,,77,20,100,17,0.490000,0.490000,0.483753,0.506800,0.712480,0.518643,0.095042
fbcnet,cross_session,sub-010,,ses-05,ses-04,1,,77,20,100,17,0.490000,0.490000,0.328859,0.444400,0.946250,0.689698,0.296201
fbcnet,cross_session,sub-011,,ses-01,ses-02,1,,80,20,94,7,0.521277,0.500000,0.342657,0.451701,2.214536,0.896269,0.451191
fbcnet,cross_session,sub-011,,ses-01,ses-03,1,,80,20,100,7,0.500000,0.500000,0.333333,0.599200,1.605697,0.894200,0.460023
fbcnet,cross_session,sub-011,,ses-01,ses-04,1,,80,20,100,7,0.480000,0.480000,0.324324,0.456800,0.942490,0.681674,0.293918
fbcnet,cross_session,sub-011,,ses-01,ses-05,1,,80,20,100,7,0.500000,0.500000,0.333333,0.528000,1.018206,0.719644,0.326374
fbcnet,cross_session,sub-011,,ses-02,ses-01,1,,75,19,100,1,0.520000,0.520000,0.428571,0.400400,0.820598,0.603017,0.221588
fbcnet,cross_session,sub-011,,ses-02,ses-03,1,,75,19,100,1,0.460000,0.460000,0.459135,0.480400,0.750066,0.550783,0.153137
fbcnet,cross_session,sub-011,,ses-02,ses-04,1,,75,19,100,1,0.480000,0.480000,0.368626,0.455600,0.791233,0.584985,0.196881
fbcnet,cross_session,sub-011,,ses-02,ses-05,1,,75,19,100,1,0.500000,0.500000,0.492695,0.506400,0.724360,0.527988,0.088579
fbcnet,cross_session,sub-011,,ses-03,ses-01,1,,80,20,100,2,0.500000,0.500000,0.333333,0.463200,1.085476,0.749113,0.344420
fbcnet,cross_session,sub-011,,ses-03,ses-02,1,,80,20,94,2,0.521277,0.500000,0.342657,0.516100,1.423851,0.785909,0.372661
fbcnet,cross_session,sub-011,,ses-03,ses-04,1,,80,20,100,2,0.500000,0.500000,0.350312,0.480800,0.828171,0.611284,0.222561
fbcnet,cross_session,sub-011,,ses-03,ses-05,1,,80,20,100,2,0.540000,0.540000,0.530804,0.523600,0.712718,0.517565,0.128004
fbcnet,cross_session,sub-011,,ses-04,ses-01,1,,80,20,100,2,0.500000,0.500000,0.333333,0.448400,0.956590,0.686529,0.296818
fbcnet,cross_session,sub-011,,ses-04,ses-02,1,,80,20,94,2,0.510638,0.489796,0.338028,0.522902,1.216927,0.745270,0.348136
fbcnet,cross_session,sub-011,,ses-04,ses-03,1,,80,20,100,2,0.480000,0.480000,0.478121,0.508400,0.784728,0.572425,0.210730
fbcnet,cross_session,sub-011,,ses-04,ses-05,1,,80,20,100,2,0.540000,0.540000,0.506650,0.536000,0.717776,0.521238,0.106013
fbcnet,cross_session,sub-011,,ses-05,ses-01,1,,80,20,100,2,0.510000,0.510000,0.355178,0.452000,0.951317,0.683953,0.290695
fbcnet,cross_session,sub-011,,ses-05,ses-02,1,,80,20,94,2,0.521277,0.500000,0.342657,0.503401,1.757716,0.850318,0.428210
fbcnet,cross_session,sub-011,,ses-05,ses-03,1,,80,20,100,2,0.510000,0.510000,0.385580,0.497600,0.924055,0.654661,0.259047
fbcnet,cross_session,sub-011,,ses-05,ses-04,1,,80,20,100,2,0.490000,0.490000,0.328859,0.464400,0.930845,0.681977,0.293305
fbcnet,cross_session,sub-012,,ses-01,ses-02,1,,80,20,91,3,0.483516,0.482126,0.474376,0.470048,0.797227,0.581414,0.206674
fbcnet,cross_session,sub-012,,ses-01,ses-03,1,,80,20,97,3,0.556701,0.554847,0.540892,0.540816,0.759837,0.551395,0.156329
fbcnet,cross_session,sub-012,,ses-01,ses-04,1,,80,20,87,3,0.540230,0.544444,0.535256,0.510053,1.075384,0.662224,0.255128
fbcnet,cross_session,sub-012,,ses-01,ses-05,1,,80,20,83,3,0.421687,0.476359,0.341270,0.463948,1.049398,0.753127,0.342767
fbcnet,cross_session,sub-012,,ses-02,ses-01,1,,72,19,100,13,0.410000,0.410000,0.382781,0.409600,0.865642,0.637797,0.270525
fbcnet,cross_session,sub-012,,ses-02,ses-03,1,,72,19,97,13,0.525773,0.524660,0.519595,0.520833,0.842356,0.587647,0.229946
fbcnet,cross_session,sub-012,,ses-02,ses-04,1,,72,19,87,13,0.540230,0.555556,0.438710,0.630159,1.003591,0.662711,0.289453
fbcnet,cross_session,sub-012,,ses-02,ses-05,1,,72,19,83,13,0.554217,0.495863,0.400780,0.446809,1.108127,0.726638,0.338333
fbcnet,cross_session,sub-012,,ses-03,ses-01,1,,77,20,100,11,0.500000,0.500000,0.379960,0.573200,1.063518,0.730632,0.338066
fbcnet,cross_session,sub-012,,ses-03,ses-02,1,,77,20,91,11,0.461538,0.459662,0.444361,0.483092,1.378115,0.705571,0.350671
fbcnet,cross_session,sub-012,,ses-03,ses-04,1,,77,20,87,11,0.482759,0.495238,0.412955,0.474603,1.677027,0.788030,0.371216
fbcnet,cross_session,sub-012,,ses-03,ses-05,1,,77,20,83,11,0.481928,0.458038,0.449992,0.442671,1.081542,0.707873,0.302284
fbcnet,cross_session,sub-012,,ses-04,ses-01,1,,69,18,100,14,0.430000,0.430000,0.429943,0.431600,0.833871,0.611607,0.226612
fbcnet,cross_session,sub-012,,ses-04,ses-02,1,,69,18,91,14,0.461538,0.464976,0.405229,0.422705,0.908701,0.646831,0.228545
fbcnet,cross_session,sub-012,,ses-04,ses-03,1,,69,18,97,14,0.463918,0.461735,0.437556,0.493197,0.860679,0.612634,0.227132
fbcnet,cross_session,sub-012,,ses-04,ses-05,1,,69,18,83,14,0.493976,0.439421,0.350596,0.417849,1.425175,0.798862,0.372880
fbcnet,cross_session,sub-012,,ses-05,ses-01,1,,66,17,100,16,0.500000,0.500000,0.333333,0.532400,1.338263,0.807996,0.397883
fbcnet,cross_session,sub-012,,ses-05,ses-02,1,,66,17,91,16,0.505495,0.500000,0.335766,0.363285,1.128641,0.754319,0.365648
fbcnet,cross_session,sub-012,,ses-05,ses-03,1,,66,17,97,16,0.494845,0.499362,0.378286,0.417517,1.253832,0.797975,0.360066
fbcnet,cross_session,sub-012,,ses-05,ses-04,1,,66,17,87,16,0.459770,0.469048,0.422865,0.476720,1.223246,0.767468,0.352484
fbcnet,cross_session,sub-013,,ses-01,ses-02,1,,80,20,94,40,0.489362,0.509297,0.361991,0.551474,1.936643,0.921036,0.473659
fbcnet,cross_session,sub-013,,ses-01,ses-03,1,,80,20,100,40,0.660000,0.660000,0.648615,0.706400,0.654937,0.457450,0.082229
fbcnet,cross_session,sub-013,,ses-01,ses-04,1,,80,20,95,40,0.557895,0.559450,0.557453,0.618012,0.746116,0.524771,0.176670
fbcnet,cross_session,sub-013,,ses-01,ses-05,1,,80,20,100,40,0.490000,0.490000,0.474822,0.488000,0.820831,0.596798,0.241112
fbcnet,cross_session,sub-013,,ses-02,ses-01,1,,75,19,100,14,0.580000,0.580000,0.579832,0.559200,0.880746,0.601984,0.266525
fbcnet,cross_session,sub-013,,ses-02,ses-03,1,,75,19,100,14,0.510000,0.510000,0.355178,0.470400,1.885751,0.890413,0.444172
fbcnet,cross_session,sub-013,,ses-02,ses-04,1,,75,19,95,14,0.484211,0.500000,0.326241,0.454747,1.345367,0.836864,0.405257
fbcnet,cross_session,sub-013,,ses-02,ses-05,1,,75,19,100,14,0.470000,0.470000,0.405229,0.486400,0.841905,0.608999,0.233503
fbcnet,cross_session,sub-013,,ses-03,ses-01,1,,80,20,100,83,0.500000,0.500000,0.365804,0.736400,1.939893,0.917156,0.477078
fbcnet,cross_session,sub-013,,ses-03,ses-02,1,,80,20,94,83,0.521277,0.500000,0.342657,0.528798,2.691460,0.924880,0.464501
fbcnet,cross_session,sub-013,,ses-03,ses-04,1,,80,20,95,83,0.515789,0.500000,0.340278,0.650399,2.256991,0.931344,0.472730
fbcnet,cross_session,sub-013,,ses-03,ses-05,1,,80,20,100,83,0.500000,0.500000,0.365804,0.568800,1.174711,0.742593,0.363891
fbcnet,cross_session,sub-013,,ses-04,ses-01,1,,76,19,100,12,0.490000,0.490000,0.418803,0.558800,0.894115,0.612453,0.239718
fbcnet,cross_session,sub-013,,ses-04,ses-02,1,,76,19,94,12,0.489362,0.510204,0.346087,0.397732,1.401472,0.848060,0.390209
fbcnet,cross_session,sub-013,,ses-04,ses-03,1,,76,19,100,12,0.500000,0.500000,0.333333,0.578800,2.623860,0.987385,0.494173
fbcnet,cross_session,sub-013,,ses-04,ses-05,1,,76,19,100,12,0.570000,0.570000,0.492865,0.674000,0.809931,0.573843,0.220353
fbcnet,cross_session,sub-013,,ses-05,ses-01,1,,80,20,100,86,0.500000,0.500000,0.333333,0.515200,3.066851,0.952898,0.469669
fbcnet,cross_session,sub-013,,ses-05,ses-02,1,,80,20,94,86,0.500000,0.490476,0.468159,0.483447,1.111418,0.695056,0.298341
fbcnet,cross_session,sub-013,,ses-05,ses-03,1,,80,20,100,86,0.530000,0.530000,0.516013,0.526400,1.328029,0.753383,0.369258
fbcnet,cross_session,sub-013,,ses-05,ses-04,1,,80,20,95,86,0.568421,0.575643,0.548406,0.593611,1.127675,0.676252,0.294803
fbcnet,cross_session,sub-014,,ses-01,ses-02,1,,80,20,95,7,0.526316,0.527261,0.522933,0.502216,0.743553,0.544145,0.131832
fbcnet,cross_session,sub-014,,ses-01,ses-03,1,,80,20,92,7,0.554348,0.565971,0.545268,0.515425,0.755016,0.549418,0.150467
fbcnet,cross_session,sub-014,,ses-01,ses-04,1,,80,20,92,7,0.489130,0.482033,0.423697,0.457210,0.825671,0.602844,0.192645
fbcnet,cross_session,sub-014,,ses-01,ses-05,1,,80,20,100,7,0.480000,0.480000,0.442299,0.456800,0.781583,0.578336,0.175402
fbcnet,cross_session,sub-014,,ses-02,ses-01,1,,76,19,100,11,0.520000,0.520000,0.503927,0.542400,0.746006,0.543618,0.155031
fbcnet,cross_session,sub-014,,ses-02,ses-03,1,,76,19,92,11,0.456522,0.479829,0.391856,0.513052,0.762978,0.561982,0.205961
fbcnet,cross_session,sub-014,,ses-02,ses-04,1,,76,19,92,11,0.532609,0.523641,0.430217,0.505910,0.862419,0.612278,0.236152
fbcnet,cross_session,sub-014,,ses-02,ses-05,1,,76,19,100,11,0.430000,0.430000,0.408652,0.491200,0.784619,0.578583,0.234074
fbcnet,cross_session,sub-014,,ses-03,ses-01,1,,73,19,100,2,0.550000,0.550000,0.508680,0.523200,0.745147,0.541455,0.115444
fbcnet,cross_session,sub-014,,ses-03,ses-02,1,,73,19,95,2,0.505263,0.500222,0.353741,0.420213,0.850663,0.623275,0.261775
fbcnet,cross_session,sub-014,,ses-03,ses-04,1,,73,19,92,2,0.554348,0.553901,0.553873,0.563593,0.714227,0.513966,0.122057
fbcnet,cross_session,sub-014,,ses-03,ses-05,1,,73,19,100,2,0.510000,0.510000,0.507587,0.510400,0.734765,0.540073,0.163970
fbcnet,cross_session,sub-014,,ses-04,ses-01,1,,73,19,100,7,0.450000,0.450000,0.382785,0.424400,0.853962,0.634097,0.224897
fbcnet,cross_session,sub-014,,ses-04,ses-02,1,,73,19,95,7,0.494737,0.489805,0.348571,0.439716,1.041099,0.725457,0.326462
fbcnet,cross_session,sub-014,,ses-04,ses-03,1,,73,19,92,7,0.543478,0.534409,0.529240,0.494067,0.771886,0.560867,0.114915
fbcnet,cross_session,sub-014,,ses-04,ses-05,1,,73,19,100,7,0.450000,0.450000,0.325236,0.438000,0.882989,0.650631,0.267137
fbcnet,cross_session,sub-014,,ses-05,ses-01,1,,80,20,100,2,0.460000,0.460000,0.368864,0.514000,0.722838,0.528607,0.155963
fbcnet,cross_session,sub-014,,ses-05,ses-02,1,,80,20,95,2,0.463158,0.463431,0.462920,0.413121,0.745825,0.550654,0.169949
fbcnet,cross_session,sub-014,,ses-05,ses-03,1,,80,20,92,2,0.467391,0.500000,0.318519,0.568581,0.923103,0.679082,0.311437
fbcnet,cross_session,sub-014,,ses-05,ses-04,1,,80,20,92,2,0.478261,0.487943,0.356643,0.566903,0.818045,0.606622,0.246486
fbcnet,cross_session,sub-015,,ses-01,ses-02,1,,80,20,95,4,0.484211,0.479167,0.326241,0.542110,0.826623,0.607011,0.244864
fbcnet,cross_session,sub-015,,ses-01,ses-03,1,,80,20,85,4,0.447059,0.414994,0.326193,0.451505,0.808302,0.595656,0.232924
fbcnet,cross_session,sub-015,,ses-01,ses-04,1,,80,20,95,4,0.484211,0.479167,0.326241,0.542110,0.826623,0.607011,0.244864
fbcnet,cross_session,sub-015,,ses-01,ses-05,1,,80,20,98,4,0.510204,0.500417,0.355616,0.531667,0.843885,0.609221,0.224262
fbcnet,cross_session,sub-015,,ses-02,ses-01,1,,76,19,100,13,0.500000,0.500000,0.463749,0.508800,0.854565,0.622384,0.246090
fbcnet,cross_session,sub-015,,ses-02,ses-03,1,,76,19,85,13,0.600000,0.618729,0.587143,0.568004,0.942456,0.612089,0.223413
fbcnet,cross_session,sub-015,,ses-02,ses-04,1,,76,19,95,13,0.915789,0.915780,0.915780,0.962323,0.298607,0.163241,0.118999
fbcnet,cross_session,sub-015,,ses-02,ses-05,1,,76,19,98,13,0.551020,0.544583,0.497436,0.576667,0.779693,0.550180,0.141718
fbcnet,cross_session,sub-015,,ses-03,ses-01,1,,68,17,100,9,0.430000,0.430000,0.420201,0.453600,0.829867,0.615915,0.241003
