method,protocol,n_seeds,n_obs,acc_mean,acc_std,bacc_mean,bacc_std,f1_mean,f1_std,auc_mean,auc_std,nll_mean,nll_std,brier_mean,brier_std,ece_mean,ece_std
filterbank_reweighting,ses-05->ses-01,5,375,0.511495584365848,0.004306608027901649,0.5109941214682172,0.004147501429434524,0.4344194305509541,0.008439005631498311,0.5212829869361183,0.003080398039401112,1.041832421541214,0.05105050217787502,0.5966669310071321,0.011945896284702636,0.18794795482532364,0.01390853958250195
filterbank_reweighting,ses-05->ses-02,5,375,0.5143382484458531,0.00417070081648384,0.5143987474833189,0.003948749277200791,0.44484294253975454,0.0060756434818709645,0.52484444985583,0.003229269513704898,0.9702629041671752,0.08876147886562372,0.5825230980245506,0.012399669285931404,0.17935522898802708,0.011161857532142426
filterbank_reweighting,ses-05->ses-03,5,375,0.5070605395853544,0.003790267738281771,0.50703641125046,0.003728288790291882,0.43171101901175746,0.0016972742686482104,0.5174557517235436,0.006830186922381253,1.0905170220534006,0.10640847499016048,0.6085217637637443,0.01272813484435431,0.19569261850544756,0.013490336049854392
filterbank_reweighting,ses-05->ses-04,5,375,0.5198749161308853,0.001623445126746634,0.5193411653168367,0.0013034196725428607,0.4519747747842392,0.011273818066507096,0.5368221424337432,0.007274944215692645,0.9546132992605367,0.10918134126099734,0.5760939194988924,0.012304711783930318,0.17167633333772728,0.014702856280288567
none_reference,ses-01->ses-02,5,375,0.5213441226666667,0.004358726280537769,0.5211214533333333,0.004044556835007896,0.47007219199999994,0.004075298484685284,0.5353477013333334,0.0054199380019257165,1.3385576106666668,0.05273111868997007,0.6248477680000001,0.01038785049044029,0.21916751733333334,0.007301231041364769
none_reference,ses-01->ses-03,5,375,0.528028384,0.004228320185091855,0.528603304,0.004693456378071922,0.4728287466666667,0.0048038930357450415,0.5494289386666666,0.00623506579917506,1.4063509413333333,0.17836159945877608,0.6221392133333333,0.013213268816598631,0.22259692533333336,0.010522110334141502
none_reference,ses-01->ses-04,5,375,0.5277998933333332,0.0038179729847877424,0.527541272,0.003648516433948083,0.469823432,0.006404781028792524,0.5485784426666667,0.007115388271773394,1.0855347786666667,0.04124835328335441,0.6092477066666666,0.004487377317571773,0.216086864,0.0038713746415512617
none_reference,ses-01->ses-05,5,375,0.5311713360000001,0.006919490608783389,0.5315948053333333,0.006898502880563656,0.4767132693333334,0.006381906449724988,0.5520643733333332,0.00788718340176548,1.1249737866666667,0.0719173187885711,0.6075240906666666,0.012602288512005785,0.21229524266666666,0.007613145840219735
none_reference,ses-02->ses-01,5,375,0.5232722293333334,0.005295821468097897,0.5224705920000001,0.00498008066857364,0.4708490693333333,0.005389311156374634,0.53453924,0.0049023084616127595,1.1527839439999998,0.030918301903254553,0.607562104,0.007357795757585257,0.208077048,0.0074681698439989916
none_reference,ses-02->ses-03,5,375,0.5219170453333334,0.0059840548193543655,0.522686888,0.005754315976565601,0.4810036106666666,0.010681800006087703,0.5350197706666666,0.006022328732187835,1.2537081573333333,0.08133562015079476,0.6229693733333334,0.007881504316809926,0.22054177066666666,0.005886257922898943
